,title,Year,genre,homepage,popularity
1540,American Pie 2,2001,"Comedy,Romance",,36.432598
1541,Toy Story,1995,"Animation,Comedy,Family",http://toystory.disney.com/toy-story,73.640445
1542,Speed,1994,"Action,Adventure,Crime",,49.526736
1543,The Vow,2012,"Drama,Romance",,26.780961
1544,Extraordinary Measures,2010,Drama,http://www.extraordinarymeasuresthemovie.com,6.487344
1545,Remember the Titans,2000,Drama,http://movies.disney.com/remember-the-titans,25.996219
1546,The Hunt for Red October,1990,"Action,Adventure,Thriller",http://www.paramount.com/movies/hunt-red-october,46.212155
1547,The Butler,2013,Drama,,32.105328
1548,DodgeBall: A True Underdog Story,2004,Comedy,,41.156217
1549,The Addams Family,1991,"Horror,Comedy,Fantasy",,37.179547
1550,Ace Ventura: When Nature Calls,1995,"Crime,Comedy,Adventure",,34.391792
1551,The Princess Diaries,2001,"Comedy,Family,Romance",,40.176265
1552,The First Wives Club,1996,Comedy,,10.704596
1553,Se7en,1995,"Crime,Mystery,Thriller",http://www.sevenmovie.com/,79.579532
1554,District 9,2009,Sci-Fi,http://www.d-9.com/,63.13678
1555,The SpongeBob SquarePants Movie,2004,"Animation,Comedy,Family",,27.870755
1556,Mystic River,2003,"Thriller,Crime,Drama,Mystery",,31.242999
1557,Million Dollar Baby,2004,Drama,http://www.milliondollarbaby-derfilm.de/,70.456012
1558,Analyze This,1999,"Comedy,Crime",,29.415229
1559,The Notebook,2004,"Romance,Drama",http://www.newline.com/properties/notebookthe.html,55.109138
1560,27 Dresses,2008,"Comedy,Romance",http://www.27dressesthemovie.com/,30.695228
1561,Hannah Montana: The Movie,2009,"Comedy,Drama,Family,Music,Romance",http://disney.go.com/disneypictures/hannahmontanamovie/,13.788422
1562,Rugrats in Paris: The Movie,2000,"Adventure,Animation,Comedy,Family",,4.590277
1563,The Prince of Tides,1991,"Drama,Romance",,3.845231
1564,Legends of the Fall,1994,"Adventure,Drama,Romance,War",,26.952727
1565,Up in the Air,2009,"Drama,Romance",http://www.theupintheairmovie.com/,33.704181
1566,About Schmidt,2002,"Drama,Comedy",,19.925026
1567,Warm Bodies,2013,"Horror,Comedy,Romance",,43.742241
1568,Looper,2012,"Action,Thriller,Sci-Fi",http://loopermovie.com/,46.377628
1569,Down to Earth,2001,"Fantasy,Comedy,Sci-Fi,Romance",,9.166658
1570,Babe,1995,"Fantasy,Drama,Comedy,Family",,34.36645
1571,Hope Springs,2012,"Drama,Comedy,Romance",,12.967137
1572,Forgetting Sarah Marshall,2008,"Comedy,Romance,Drama",http://www.forgettingsarahmarshall.com/,50.670253
1573,Four Brothers,2005,"Action,Crime",http://fourbrothersmovie.com,24.694551
1574,Baby Mama,2008,Comedy,http://www.babymamamovie.net/,11.409124
1575,Hope Floats,1998,"Drama,Romance",,7.922716
1576,Bride Wars,2009,Comedy,http://www.bridewars.com,33.385429
1577,Without a Paddle,2004,"Action,Adventure,Comedy,Thriller",,8.584398
1578,13 Going on 30,2004,"Comedy,Fantasy,Romance",,41.569541
1579,Midnight in Paris,2011,"Fantasy,Comedy,Romance",http://www.sonyclassics.com/midnightinparis,43.753585
1580,The Nut Job,2014,"Animation,Comedy,Family,Adventure",,18.568021
1581,Blow,2001,"Crime,Drama",,28.350529
1582,Message in a Bottle,1999,"Romance,Drama",,10.81051
1583,Star Trek V: The Final Frontier,1989,"Sci-Fi,Action,Adventure,Thriller",,19.578249
1584,Like Mike,2002,"Comedy,Drama,Family,Fantasy",,5.73667
1585,The Naked Gun 33Ã¢â€_â€œ: The Final Insult,1994,"Comedy,Crime",,28.624038
1586,A View to a Kill,1985,"Adventure,Action,Thriller",http://www.mgm.com/view/movie/2101/A-View-to-a-Kill/,27.230493
1587,The Curse of the Were-Rabbit,2005,"Adventure,Animation,Comedy,Family",http://www.wallaceandgromit.com/films/the-curse-of-the-wererabbit,30.380747
1588,P.S. I Love You,2007,"Drama,Romance",,29.489274
1589,Racing Stripes,2005,Comedy,,8.058109
1590,Atonement,2007,"Drama,Romance",,33.369305
1591,Letters to Juliet,2010,"Comedy,Drama,Romance",http://www.letterstojuliet-movie.com/,16.52083
1592,Black Rain,1989,"Action,Thriller,Crime",,11.19602
1593,The Three Stooges,2012,Comedy,http://www.threestooges.com/movie/index.htm,14.585968
1594,Corpse Bride,2005,"Romance,Fantasy,Animation,Music",http://corpsebridemovie.warnerbros.com/,43.571612
1595,Glory Road,2006,Drama,,8.305085
1596,Sicario,2015,"Action,Crime,Drama,Mystery,Thriller",,55.424027
1597,Southpaw,2015,"Action,Drama",,65.364452
1598,Drag Me to Hell,2009,"Horror,Thriller",http://www.dragmetohell.net/,45.083509
1599,The Age of Adaline,2015,"Fantasy,Drama,Romance",http://theageofadalinemovie.com,82.052056
1600,Secondhand Lions,2003,"Comedy,Drama,Family",http://www.newline.com/properties/secondhandlions.html,15.011624
1601,Step Up 3D,2010,"Drama,Romance",http://stepupmovie.com/,25.060342
1602,Blue Crush,2002,Adventure,,11.42943
1603,Stranger Than Fiction,2006,"Comedy,Drama,Fantasy,Romance",http://www.sonypictures.com/homevideo/strangerthanfiction/,32.26789
1604,30 Days of Night,2007,"Horror,Thriller",http://www.30daysofnight.com/,33.394082
1605,The Cabin in the Woods,2012,"Horror,Thriller",http://www.discoverthecabininthewoods.com/,73.987775
1606,Meet the Spartans,2008,Comedy,http://www.meetthespartans.com/,10.608998
1607,Midnight Run,1988,"Adventure,Comedy,Crime",,12.821329
1608,The Running Man,1987,"Action,Sci-Fi",,30.131498
1609,Little Shop of Horrors,1986,"Horror,Comedy,Music",,12.113235
1610,Hanna,2011,"Action,Thriller,Adventure",http://hannathemovie.com/,31.191975
1611,Mortal Kombat: Annihilation,1997,"Action,Fantasy,Sci-Fi",,11.916389
1612,Larry Crowne,2011,"Comedy,Romance,Drama",http://www.larrycrowne.com/,20.355458
1613,Carrie,2013,"Drama,Horror",http://www.carrie-movie.com,63.848541
1614,Take the Lead,2006,Music,,8.999675
1615,Gridiron Gang,2006,"Action,Adventure,Crime,Drama",,9.278361
1616,What's the Worst That Could Happen?,2001,"Action,Comedy",,7.185212
1617,9,2009,"Action,Adventure,Animation,Sci-Fi,Thriller",,55.806402
1618,Side Effects,2013,"Thriller,Crime,Drama",http://www.sideeffectsmayvary.com/,48.237797
1619,The Prince & Me,2004,"Comedy,Romance",,17.943945
1620,Winnie the Pooh,2011,"Animation,Family",http://disney.go.com/pooh/home/,19.143721
1621,Dumb and Dumberer: When Harry Met Lloyd,2003,Comedy,,15.67747
1622,Bulworth,1998,"Comedy,Drama",,4.52363
1623,Get on Up,2014,"Drama,Music",,13.064264
1624,One True Thing,1998,"Drama,Romance",,2.644427
1625,Virtuosity,1995,"Action,Crime,Sci-Fi,Thriller",,5.301589
1626,My Super Ex-Girlfriend,2006,"Fantasy,Drama,Action,Comedy,Crime,Sci-Fi",,20.252143
1627,Deliver Us from Evil,2014,"Thriller,Crime,Horror",,29.359201
1628,Sanctum,2011,"Action,Thriller",http://www.sanctummovie.com/,20.063165
1629,Little Black Book,2004,"Comedy,Romance,Drama",,6.246199
1630,The Five-Year Engagement,2012,Comedy,http://www.thefiveyearengagementmovie.com/,27.71063
1631,Mr. 3000,2004,"Comedy,Drama",,2.850896
1632,The Next Three Days,2010,"Romance,Drama,Thriller,Crime",http://www.thenextthreedaysmovie.com/index.html,34.421696
1633,Ultraviolet,2006,"Sci-Fi,Action,Thriller",http://www.sonypictures.com/movies/ultraviolet/,15.89534
1634,Assault on Precinct 13,2005,Thriller,,18.706504
1635,The Replacement Killers,1998,"Action,Drama,Crime,Thriller",,9.607391
1636,Fled,1996,"Action,Comedy,Thriller",,2.77255
1637,Eight Legged Freaks,2002,"Action,Comedy,Horror,Thriller",,17.834976
1638,Love & Other Drugs,2010,"Drama,Comedy,Romance",http://www.loveandotherdrugsthemovie.com/,20.236951
1639,88 Minutes,2007,"Crime,Mystery,Thriller",,16.883429
1640,North Country,2005,Drama,http://northcountrymovie.warnerbros.com/,12.779201
1641,The Whole Ten Yards,2004,"Comedy,Thriller,Crime",,14.729386
1642,Splice,2009,"Horror,Thriller,Sci-Fi",http://www.splicethefilm.com/,23.227877
1643,Howard the Duck,1986,"Comedy,Fantasy,Sci-Fi",,11.374306
1644,Pride and Glory,2008,"Thriller,Crime,Drama",http://www.prideandglorymovie.com/,10.703602
1645,The Cave,2005,"Action,Adventure,Horror,Thriller",,10.756266
1646,Alex & Emma,2003,"Comedy,Romance",http://alexandemmamovie.warnerbros.com/,4.352422
1647,Wicker Park,2004,"Drama,Mystery,Romance,Thriller",,9.301562
1648,Fright Night,2011,"Horror,Comedy",http://www.welcometofrightnight.com,18.27083
1649,The New World,2005,"Drama,History,Romance",,19.106154
1650,Wing Commander,1999,"Action,Sci-Fi",,5.259585
1651,In Dreams,1999,"Drama,Thriller",,3.226243
1652,Dragonball Evolution,2009,"Action,Adventure,Fantasy,Sci-Fi,Thriller",,21.677732
1653,The Last Stand,2013,"Action,Crime,Thriller",http://www.thelaststandfilm.com,43.882857
1654,Godsend,2004,"Drama,Horror,Sci-Fi,Thriller",,12.10235
1655,Chasing Liberty,2004,"Comedy,Romance",,3.362045
1656,Hoodwinked Too! Hood VS. Evil,2011,"Comedy,Animation,Family",http://www.hoodwinkedtoomovie.com/,10.694417
1657,An Unfinished Life,2005,Drama,http://www.miramax.com/anunfinishedlife/,6.353971
1658,The Imaginarium of Doctor Parnassus,2009,"Adventure,Fantasy,Mystery",http://doctorparnassus.com/,37.181019
1659,Barney's Version,2010,"Comedy,Drama",http://www.barneysversionthemovie.com/,4.952735
1660,Runner Runner,2013,"Crime,Thriller,Drama",http://www.runnerrunnermovie.com/,22.975918
1661,Antitrust,2001,"Action,Crime,Drama",http://www.antitrustthemovie.com/,8.359599
1662,Glory,1989,War,,16.102271
1663,Once Upon a Time in America,1984,"Drama,Crime",,49.336397
1664,Dead Man Down,2013,"Thriller,Action,Crime,Drama",,29.647844
1665,The Merchant of Venice,2004,"Drama,Romance",,12.467267
1666,The Good Thief,2003,"Crime,Drama,Thriller",,2.774811
1667,Supercross,2005,"Action,Adventure,Drama,Romance",,3.71305
1668,Miss Potter,2006,"Drama,Family,Romance",,8.386432
1669,The Promise,2005,"Fantasy,Drama,Action,Thriller,Romance",http://thepromisemovie.net,3.866026
1670,DOA: Dead or Alive,2006,"Adventure,Action,Thriller",,12.790408
1671,The Assassination of Jesse James by the Coward Robert Ford,2007,"Action,Drama,Western",http://jessejamesmovie.warnerbros.com/,35.53352
1672,1911,2011,"Adventure,Drama,Action,History,War",http://www.1911movie.com/,4.065212
1673,Little Nicholas,2009,Comedy,,20.362025
1674,Wild Card,2015,"Thriller,Crime,Drama",,48.0343
1675,Machine Gun Preacher,2011,"Action,Thriller,Crime",http://www.machinegunpreacher.org/movie/,13.268936
1676,Animals United,2010,"Animation,Family,Comedy",http://www.kdt.film.de/,8.010046
1677,Goodbye Bafana,2007,"History,Drama",,12.257654
1678,United Passions,2014,Drama,,6.036684
1679,Grace of Monaco,2014,"Romance,Drama",,10.958697
1680,Savva. Heart of the Warrior,2015,"Fantasy,Adventure,Animation",http://www.savvafilm.com/,2.625594
1681,Ripley's Game,2002,"Crime,Thriller",,2.981047
1682,Sausage Party,2016,"Adventure,Animation,Comedy,Fantasy",http://www.sausagepartymovie.com,66.242737
1683,Pitch Perfect 2,2015,"Comedy,Music",,71.496894
1684,Walk the Line,2005,"Drama,Music,Romance",,35.580032
1685,Keeping the Faith,2000,Comedy,,8.085872
1686,The Borrowers,1997,"Adventure,Fantasy,Action,Comedy,Family",,10.364582
1687,Frost/Nixon,2008,"Drama,History",,16.87784
1688,Confessions of a Dangerous Mind,2002,"Comedy,Crime,Drama,Romance,Thriller",,18.165957
1689,Serving Sara,2002,"Comedy,Romance",,8.93941
1690,The Boss,2016,Comedy,http://www.thebossfilm.com/,20.55509
1691,Cry Freedom,1987,Drama,,3.735723
1692,Mumford,1999,"Comedy,Drama,Romance",,4.310168
1693,Seed of Chucky,2004,"Drama,Horror,Comedy",,12.653831
1694,The Jacket,2005,"Drama,Mystery,Thriller,Fantasy",,24.240361
1695,Aladdin,1992,"Animation,Family,Comedy,Adventure,Fantasy,Romance",http://movies.disney.com/aladdin,92.982009
1696,Straight Outta Compton,2015,"Drama,Music",http://www.straightouttacompton.com/,61.76233
1697,Indiana Jones and the Temple of Doom,1984,"Adventure,Action",http://www.indianajones.com,66.976776
1698,The Rugrats Movie,1998,"Animation,Family",,7.981116
1699,Along Came a Spider,2001,"Crime,Mystery,Thriller,Action",,21.252797
1700,Florence Foster Jenkins,2016,"Comedy,Drama",http://www.florencefosterjenkinsmovie.com/,19.237254
1701,Once Upon a Time in Mexico,2003,Action,,27.555646
1702,Die Hard,1988,"Action,Thriller",,66.169628
1703,Role Models,2008,Comedy,,24.917665
1704,The Big Short,2015,"Comedy,Drama",http://www.thebigshortmovie.com/,57.518472
1705,Taking Woodstock,2009,"Music,Comedy,Drama",http://www.takingwoodstockthemovie.co.uk/,11.870161
1706,Miracle,2004,"Drama,History",,7.534003
1707,Dawn of the Dead,2004,"Fantasy,Horror,Action",http://www.dawnofthedeadmovie.net/,44.529429
1708,The Wedding Planner,2001,Comedy,,14.949395
1709,Space Pirate Captain Harlock,2013,"Animation,Sci-Fi",,14.726338
1710,The Royal Tenenbaums,2001,"Comedy,Drama",,24.13081
1711,Identity,2003,"Mystery,Thriller",,45.915165
1712,Last Vegas,2013,Comedy,,28.043508
1713,For Your Eyes Only,1981,"Adventure,Action,Thriller",http://www.mgm.com/view/movie/695/For-Your-Eyes-Only/,26.090746
1714,Serendipity,2001,"Comedy,Romance",,14.530803
1715,Timecop,1994,"Thriller,Sci-Fi,Action,Crime",,13.308127
1716,Zoolander,2001,Comedy,,38.0958
1717,Safe Haven,2013,Romance,,37.729059
1718,Hocus Pocus,1993,"Comedy,Family,Fantasy",,18.650748
1719,No Reservations,2007,Comedy,http://noreservationsmovie.warnerbros.com/,15.794946
1720,Kick-Ass,2010,"Action,Crime",,45.054936
1721,30 Minutes or Less,2011,"Action,Adventure,Comedy",http://30minutesorless.com/,25.039383
1722,Dracula 2000,2000,"Thriller,Horror",,6.756771
1723,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,"Family,Comedy",http://movies.disney.com/alexander-and-the-terrible-horrible-no-good-very-bad-day/,22.14595
1724,Pride & Prejudice,2005,"Drama,Romance",http://www.prideandprejudicemovie.net/splash.html,36.58383
1725,Blade Runner,1982,"Sci-Fi,Drama,Thriller",http://www.warnerbros.com/blade-runner,94.056131
1726,Rob Roy,1995,Adventure,,10.703456
1727,3 Days to Kill,2014,"Action,Drama,Thriller,Crime",,41.638961
1728,We Own the Night,2007,"Drama,Crime,Thriller",,14.518708
1729,Lost Souls,2000,"Horror,Thriller",,3.312385
1730,Winged Migration,2001,Documentary,,3.75074
1731,Just My Luck,2006,"Comedy,Drama,Family,Fantasy,Romance",,22.074306
1732,"Mystery, Alaska",1999,"Drama,Comedy",,4.436792
1733,The Spy Next Door,2010,"Action,Comedy,Family",,14.639324
1734,A Simple Wish,1997,"Adventure,Comedy,Family,Fantasy",,1.767479
1735,Ghosts of Mars,2001,"Action,Horror,Sci-Fi",http://www.theofficialjohncarpenter.com/ghost-of-mars/,13.145205
1736,Our Brand Is Crisis,2015,"Comedy,Drama",http://www.ourbrandiscrisismovie.com/,12.921594
1737,Pride and Prejudice and Zombies,2016,"Romance,Horror,Comedy,Thriller",https://www.facebook.com/PPZMovie,28.397048
1738,Kundun,1997,Drama,,7.039189
1739,How to Lose Friends & Alienate People,2008,"Comedy,Romance,Drama",,16.785866
1740,Kick-Ass 2,2013,"Action,Adventure,Crime",,40.28635
1741,Alatriste,2006,Action,,6.009644
1742,Brick Mansions,2014,"Action,Crime,Drama",,25.520976
1743,Octopussy,1983,"Adventure,Action,Thriller",http://www.mgm.com/view/movie/1394/Octopussy/,25.633663
1744,Knocked Up,2007,"Comedy,Romance,Drama",http://knockedupmovie.com/,22.527211
1745,My Sister's Keeper,2009,Drama,http://www.mysisterskeepermovie.com/,24.09152
1746,Welcome Home Roscoe Jenkins,2008,"Comedy,Drama",,6.248273
1747,A Passage to India,1984,"Drama,Adventure,History",,9.548391
1748,Notes on a Scandal,2006,"Drama,Romance",http://www.foxsearchlight.com/NOAS/,12.576381
1749,Rendition,2007,"Drama,Thriller",http://www.renditionmovie.com,12.741073
1750,Star Trek VI: The Undiscovered Country,1991,"Sci-Fi,Action,Adventure,Thriller",,16.188572
1751,Divine Secrets of the Ya-Ya Sisterhood,2002,"Comedy,Drama,Romance",,5.576937
1752,Kiss the Girls,1997,"Drama,Mystery,Thriller,Crime",,18.913
1753,The Blues Brothers,1980,"Music,Comedy,Action,Crime",,44.714264
1754,The Sisterhood of the Traveling Pants 2,2008,"Adventure,Comedy,Drama,Family",,11.870301
1755,Joyful Noise,2012,"Comedy,Music",http://www.joyfulnoisethemovie.com,5.753705
1756,About a Boy,2002,"Drama,Comedy,Romance",http://movies.uip.de/aboutaboy/,28.227984
1757,Lake Placid,1999,"Horror,Comedy,Action,Sci-Fi,Thriller",,11.678561
1758,Lucky Number Slevin,2006,"Drama,Thriller,Crime,Mystery",,36.921445
1759,The Right Stuff,1983,"Drama,History",,17.567332
1760,Anonymous,2011,"Drama,History,Thriller",http://www.anonymous-movie.com/,16.698316
1761,The NeverEnding Story,1984,"Drama,Family,Fantasy,Adventure",,47.862016
1762,Dark City,1998,"Mystery,Sci-Fi",,39.324831
1763,The Duchess,2008,"Drama,History,Romance",http://www.theduchessmovie.com/,18.591657
1764,Return to Oz,1985,"Adventure,Family,Fantasy",http://movies.disney.com/return-to-oz,5.650125
1765,The Newton Boys,1998,"Crime,Action,Drama",,3.123583
1766,Case 39,2009,"Horror,Mystery,Thriller",http://www.case39movie.com/mainsite/,23.917982
1767,Suspect Zero,2004,"Crime,Thriller",,8.715822
1768,Martian Child,2007,Drama,,5.737161
1769,Spy Kids: All the Time in the World,2011,"Family,Comedy,Action",http://spykidsmovie.net/,14.788073
1770,Money Monster,2016,Thriller,,38.279458
1771,The 51st State,2001,"Thriller,Action,Comedy,Crime",,9.670031
1772,Flawless,1999,"Comedy,Drama",,5.271559
1773,Mindhunters,2004,"Mystery,Thriller,Crime",http://www.mindhunters-thefilm.com/,17.193659
1774,What Just Happened,2008,"Comedy,Drama",http://whatjusthappenedfilm.com/,8.31653
1775,The Statement,2003,"Drama,Thriller",,2.653988
1776,The Magic Flute,2006,"Comedy,Drama,Music",http://www.magicflutefilm.com/,0.548435
1777,Paul Blart: Mall Cop,2009,"Action,Adventure,Comedy,Family",http://paulblartmallcop.com/,31.250383
1778,Freaky Friday,2003,Comedy,,24.345651
1779,The 40 Year Old Virgin,2005,"Comedy,Romance",http://www.universalstudiosentertainment.com/the-40-year-old-virgin/,38.473732
1780,Shakespeare in Love,1998,"Romance,History",,31.792964
1781,A Walk Among the Tombstones,2014,"Crime,Drama,Mystery,Thriller",,61.309619
1782,Kindergarten Cop,1990,Comedy,,5.411154
1783,Pineapple Express,2008,"Action,Comedy",http://www.sonypictures.com/movies/pineappleexpress/,41.832392
1784,Ever After: A Cinderella Story,1998,"Drama,Romance,Comedy",,21.988861
1785,Open Range,2003,Western,,19.068175
1786,Flatliners,1990,"Drama,Horror,Sci-Fi,Thriller",,24.114459
1787,A Bridge Too Far,1977,"Drama,History,War",,20.256571
1788,Red Eye,2005,"Horror,Thriller",,8.802626
1789,Final Destination 2,2003,"Horror,Mystery",,37.355826
1790,"O Brother, Where Art Thou?",2000,"Action,Adventure,Comedy",,39.742009
1791,Legion,2010,Horror,http://www.legionmovie.com,30.981604
1792,Pain & Gain,2013,"Thriller,Crime,Action",http://www.painandgainmovie.com/,31.893932
1793,In Good Company,2004,"Comedy,Drama,Romance",,15.376391
1794,Clockstoppers,2002,"Adventure,Family,Sci-Fi,Thriller",,5.894163
1795,Silverado,1985,"Action,Crime,Drama,Western",,10.981038
1796,Brothers,2009,"Drama,Thriller,War",,22.07638
1797,Agent Cody Banks 2: Destination London,2004,Comedy,http://www.mgm.com/view/Movie/33/,10.925618
1798,New Year's Eve,2011,"Comedy,Romance",,21.219292
1799,Original Sin,2001,"Drama,Thriller,Mystery,Romance",,14.831402
1800,The Raven,2012,"Crime,Thriller,Mystery",,22.520842
1801,Welcome to Mooseport,2004,Comedy,,3.314094
1802,Highlander: The Final Dimension,1994,"Action,Fantasy,Sci-Fi",,7.964451
1803,Blood and Wine,1996,"Crime,Drama,Thriller",,1.492056
1804,Snow White: A Tale of Terror,1997,"Fantasy,Horror",,4.810621
1805,The Curse of the Jade Scorpion,2001,"Comedy,Crime,Mystery,Romance,Thriller",,9.317265
